,volume,vwap,open,close,high,low,datetime,trades
45,245.0,678.923,678.92,678.92,678.92,678.92,2026-03-02 04:45:00-05:00,10
46,3123.0,678.8856,678.86,678.91,678.93,678.85,2026-03-02 04:46:00-05:00,47
47,200.0,678.7813,678.76,678.76,678.76,678.76,2026-03-02 04:47:00-05:00,16
48,1569.0,678.8401,678.86,678.82,678.89,678.8,2026-03-02 04:48:00-05:00,28
49,4538.0,678.7937,678.8,678.83,678.86,678.75,2026-03-02 04:49:00-05:00,76
50,863.0,678.8941,678.95,678.8,678.96,678.8,2026-03-02 04:50:00-05:00,22
51,1214.0,678.8138,678.7,678.91,678.91,678.7,2026-03-02 04:51:00-05:00,23
52,3543.0,678.8635,678.88,678.84,678.9,678.81,2026-03-02 04:52:00-05:00,64
53,179.0,678.8242,678.85,678.85,678.85,678.85,2026-03-02 04:53:00-05:00,12
54,1237.0,678.7919,678.76,678.79,678.82,678.74,2026-03-02 04:54:00-05:00,40
55,2917.0,678.8704,678.69,679.0,679.02,678.69,2026-03-02 04:55:00-05:00,31
56,621.0,678.9136,678.99,678.8,679.0,678.8,2026-03-02 04:56:00-05:00,18
57,2716.0,678.9905,678.89,679.04,679.04,678.89,2026-03-02 04:57:00-05:00,27
58,1490.0,678.9588,678.95,678.93,679.02,678.87,2026-03-02 04:58:00-05:00,29
59,1155.0,678.9098,678.91,678.93,678.98,678.84,2026-03-02 04:59:00-05:00,24
60,5354.0,679.0662,678.98,679.14,679.17,678.98,2026-03-02 05:00:00-05:00,60
61,1132.0,678.9958,679.06,679.15,679.15,678.86,2026-03-02 05:01:00-05:00,30
62,9523.0,679.521,679.12,679.7,679.75,679.12,2026-03-02 05:02:00-05:00,137
63,5301.0,679.7831,679.78,679.84,679.89,679.64,2026-03-02 05:03:00-05:00,68
64,2199.0,679.7287,679.81,679.65,679.84,679.64,2026-03-02 05:04:00-05:00,37
65,4402.0,679.9908,679.86,680.11,680.11,679.81,2026-03-02 05:05:00-05:00,78
66,6093.0,680.033,680.2,679.86,680.24,679.83,2026-03-02 05:06:00-05:00,84
67,2507.0,679.6811,679.72,679.45,679.84,679.45,2026-03-02 05:07:00-05:00,45
68,3127.0,679.706,679.44,679.73,679.85,679.44,2026-03-02 05:08:00-05:00,39
69,570.0,679.8159,679.82,679.8,679.83,679.8,2026-03-02 05:09:00-05:00,22
70,224.0,679.6487,679.83,679.52,679.83,679.52,2026-03-02 05:10:00-05:00,11
71,1705.0,679.4033,679.6,679.41,679.6,679.3,2026-03-02 05:11:00-05:00,38
72,2233.0,679.3785,679.37,679.48,679.49,679.3,2026-03-02 05:12:00-05:00,32
73,709.0,679.4163,679.52,679.31,679.52,679.3,2026-03-02 05:13:00-05:00,12
74,914.0,679.2383,679.2,679.27,679.28,679.2,2026-03-02 05:14:00-05:00,19
75,2192.0,679.082,679.24,679.05,679.24,679.0,2026-03-02 05:15:00-05:00,51
76,1410.0,679.005,679.0,679.02,679.02,679.0,2026-03-02 05:16:00-05:00,17
77,1898.0,679.1133,679.09,679.06,679.17,679.03,2026-03-02 05:17:00-05:00,27
78,665.0,679.2509,679.14,679.39,679.39,679.14,2026-03-02 05:18:00-05:00,15
79,595.0,679.4193,679.4,679.51,679.51,679.4,2026-03-02 05:19:00-05:00,10
80,363.0,679.4519,679.42,679.47,679.47,679.42,2026-03-02 05:20:00-05:00,15
81,726.0,679.6806,679.64,679.71,679.71,679.64,2026-03-02 05:21:00-05:00,26
82,1554.0,679.7989,679.8,679.77,679.81,679.77,2026-03-02 05:22:00-05:00,19
83,961.0,679.6752,679.67,679.74,679.74,679.64,2026-03-02 05:23:00-05:00,27
84,1355.0,679.4687,679.5,679.37,679.61,679.37,2026-03-02 05:24:00-05:00,32
85,1586.0,679.3048,679.33,679.17,679.34,679.17,2026-03-02 05:25:00-05:00,28
86,1558.0,679.1559,679.14,679.22,679.22,679.07,2026-03-02 05:26:00-05:00,28
87,2211.0,679.3155,679.33,679.15,679.33,679.15,2026-03-02 05:27:00-05:00,12
88,1168.0,679.3117,679.1,679.41,679.41,679.1,2026-03-02 05:28:00-05:00,23
89,323.0,679.5132,679.41,679.47,679.5,679.41,2026-03-02 05:29:00-05:00,11
90,3790.0,679.6988,679.7,679.79,679.79,679.67,2026-03-02 05:30:00-05:00,53
91,857.0,679.7784,679.79,679.82,679.86,679.69,2026-03-02 05:31:00-05:00,23
92,2043.0,679.8958,679.86,679.89,679.96,679.71,2026-03-02 05:32:00-05:00,36
93,499.0,679.9048,679.88,679.99,679.99,679.88,2026-03-02 05:33:00-05:00,7
94,643.0,679.9359,679.95,679.95,679.95,679.87,2026-03-02 05:34:00-05:00,14
95,753.0,679.9171,680.02,679.89,680.02,679.89,2026-03-02 05:35:00-05:00,9
96,296.0,680.0312,680.03,680.03,680.03,680.03,2026-03-02 05:37:00-05:00,9
97,1209.0,680.0733,680.08,680.0,680.08,680.0,2026-03-02 05:38:00-05:00,10
98,815.0,680.1161,680.02,680.19,680.19,680.02,2026-03-02 05:39:00-05:00,23
99,347.0,679.9363,680.05,679.85,680.05,679.85,2026-03-02 05:40:00-05:00,17
100,14221.0,679.7131,679.84,679.93,679.99,679.58,2026-03-02 05:41:00-05:00,201
101,2964.0,679.7643,679.86,679.82,679.86,679.63,2026-03-02 05:42:00-05:00,44
102,1216.0,679.7757,679.77,679.84,679.84,679.68,2026-03-02 05:43:00-05:00,30
103,2823.0,679.9978,679.79,680.03,680.04,679.79,2026-03-02 05:44:00-05:00,46
104,2140.0,679.8903,680.11,679.78,680.13,679.76,2026-03-02 05:45:00-05:00,42
105,444.0,679.6521,679.62,679.69,679.69,679.57,2026-03-02 05:46:00-05:00,11
106,339.0,679.7521,679.79,679.63,679.79,679.63,2026-03-02 05:47:00-05:00,6
107,440.0,679.7789,679.79,679.73,679.81,679.73,2026-03-02 05:48:00-05:00,13
108,86.0,679.6949,679.7,679.7,679.7,679.7,2026-03-02 05:49:00-05:00,7
109,11679.0,679.4518,679.61,679.58,679.61,679.36,2026-03-02 05:50:00-05:00,134
110,1884.0,679.7686,679.62,679.87,679.87,679.62,2026-03-02 05:51:00-05:00,27
111,4409.0,679.8232,679.83,679.76,679.91,679.76,2026-03-02 05:52:00-05:00,26
112,3189.0,679.7319,679.72,679.75,679.75,679.7,2026-03-02 05:53:00-05:00,18
113,457.0,679.5434,679.5,679.55,679.55,679.5,2026-03-02 05:54:00-05:00,18
114,616.0,679.4493,679.61,679.37,679.61,679.37,2026-03-02 05:55:00-05:00,10
115,3057.0,679.2564,679.26,679.25,679.28,679.21,2026-03-02 05:56:00-05:00,34
116,3701.0,679.2257,679.21,679.4,679.4,679.19,2026-03-02 05:57:00-05:00,43
117,1125.0,679.4145,679.41,679.4,679.48,679.4,2026-03-02 05:58:00-05:00,9
118,2287.0,679.3945,679.44,679.45,679.45,679.34,2026-03-02 05:59:00-05:00,31
119,1426.0,679.4643,679.5,679.54,679.54,679.38,2026-03-02 06:00:00-05:00,28
120,3725.0,679.5875,679.59,679.6,679.62,679.46,2026-03-02 06:01:00-05:00,62
121,919.0,679.6389,679.64,679.65,679.67,679.61,2026-03-02 06:02:00-05:00,17
122,2392.0,679.6011,679.63,679.62,679.63,679.53,2026-03-02 06:03:00-05:00,35
123,932.0,679.5846,679.54,679.66,679.66,679.54,2026-03-02 06:04:00-05:00,26
124,846.0,679.657,679.69,679.64,679.69,679.61,2026-03-02 06:05:00-05:00,23
125,1492.0,679.3134,679.54,679.22,679.54,679.21,2026-03-02 06:06:00-05:00,28
126,282.0,679.2134,679.3,679.2,679.3,679.18,2026-03-02 06:07:00-05:00,14
127,593.0,679.0302,679.03,679.0,679.03,679.0,2026-03-02 06:08:00-05:00,38
128,1585.0,679.0253,679.09,679.01,679.09,678.99,2026-03-02 06:09:00-05:00,33
129,2068.0,679.147,678.98,679.32,679.35,678.98,2026-03-02 06:10:00-05:00,42
130,642.0,679.2931,679.38,679.27,679.38,679.26,2026-03-02 06:11:00-05:00,17
131,2535.0,679.0863,679.09,679.14,679.14,679.02,2026-03-02 06:12:00-05:00,40
132,1817.0,679.0628,679.04,679.08,679.09,679.04,2026-03-02 06:13:00-05:00,17
133,1539.0,679.1276,679.08,679.14,679.14,679.08,2026-03-02 06:14:00-05:00,27
134,1331.0,679.1043,679.09,679.11,679.14,679.08,2026-03-02 06:15:00-05:00,31
135,226.0,678.9478,678.9,678.9,678.9,678.89,2026-03-02 06:16:00-05:00,19
136,188.0,679.0409,679.03,679.04,679.04,679.03,2026-03-02 06:17:00-05:00,18
137,2652.0,679.2987,679.25,679.11,679.4,679.11,2026-03-02 06:18:00-05:00,57
138,757.0,679.1478,679.12,679.2,679.2,679.11,2026-03-02 06:19:00-05:00,13
139,2493.0,679.6039,679.57,679.56,679.66,679.56,2026-03-02 06:20:00-05:00,50
140,617.0,679.5163,679.52,679.52,679.52,679.52,2026-03-02 06:21:00-05:00,13
141,4327.0,679.4374,679.44,679.38,679.44,679.38,2026-03-02 06:22:00-05:00,31
142,2027.0,679.3575,679.33,679.31,679.42,679.3,2026-03-02 06:23:00-05:00,38
143,6822.0,679.1814,679.31,679.36,679.36,679.12,2026-03-02 06:24:00-05:00,88
144,3374.0,679.5918,679.51,679.61,679.62,679.47,2026-03-02 06:25:00-05:00,55
145,25562.0,679.7131,679.51,679.63,679.77,679.49,2026-03-02 06:26:00-05:00,151
146,17229.0,679.5931,679.58,679.46,679.61,679.46,2026-03-02 06:27:00-05:00,107
147,10407.0,679.5323,679.51,679.46,679.54,679.46,2026-03-02 06:28:00-05:00,44
148,17482.0,679.3976,679.39,679.31,679.41,679.31,2026-03-02 06:29:00-05:00,94
149,7953.0,679.3953,679.35,679.5,679.5,679.35,2026-03-02 06:30:00-05:00,47
150,831.0,679.6317,679.6,679.65,679.7,679.6,2026-03-02 06:31:00-05:00,21
151,1347.0,679.7539,679.75,679.66,679.78,679.66,2026-03-02 06:32:00-05:00,19
152,10433.0,679.9523,679.83,680.07,680.07,679.78,2026-03-02 06:33:00-05:00,125
153,24776.0,680.0031,680.03,680.0,680.06,679.7,2026-03-02 06:34:00-05:00,156
154,7048.0,679.6118,679.76,679.76,679.77,679.53,2026-03-02 06:35:00-05:00,113
155,2092.0,680.0219,679.83,680.03,680.2,679.83,2026-03-02 06:36:00-05:00,41
156,11987.0,679.9144,679.96,679.85,679.97,679.85,2026-03-02 06:37:00-05:00,143
157,3777.0,679.6985,679.8,679.78,679.8,679.66,2026-03-02 06:38:00-05:00,47
158,5889.0,679.6029,679.7,679.61,679.7,679.56,2026-03-02 06:39:00-05:00,64
159,1347.0,679.5401,679.54,679.5,679.64,679.5,2026-03-02 06:40:00-05:00,24
160,1856.0,679.4789,679.45,679.45,679.51,679.42,2026-03-02 06:41:00-05:00,26
161,468.0,679.7028,679.8,679.67,679.8,679.67,2026-03-02 06:42:00-05:00,15
162,814.0,679.694,679.69,679.66,679.7,679.66,2026-03-02 06:43:00-05:00,24
163,1325.0,679.7549,679.73,679.77,679.77,679.73,2026-03-02 06:44:00-05:00,22
164,14461.0,680.2159,679.75,680.28,680.33,679.68,2026-03-02 06:45:00-05:00,195
165,29848.0,680.5714,680.31,680.53,680.78,680.31,2026-03-02 06:46:00-05:00,376
166,5739.0,680.5169,680.56,680.5,680.6,680.48,2026-03-02 06:47:00-05:00,67
167,7093.0,680.4288,680.37,680.61,680.61,680.37,2026-03-02 06:48:00-05:00,55
168,16724.0,680.6706,680.51,680.65,680.68,680.51,2026-03-02 06:49:00-05:00,103
169,1806.0,680.5754,680.65,680.56,680.65,680.56,2026-03-02 06:50:00-05:00,39
170,23741.0,680.1738,680.52,680.18,680.52,680.01,2026-03-02 06:51:00-05:00,278
171,847.0,680.2039,680.24,680.16,680.27,680.16,2026-03-02 06:52:00-05:00,21
172,12129.0,680.063,680.21,679.91,680.22,679.91,2026-03-02 06:53:00-05:00,97
173,8255.0,679.732,679.8,679.7,679.85,679.7,2026-03-02 06:54:00-05:00,99
174,7332.0,679.6079,679.7,679.32,679.7,679.32,2026-03-02 06:55:00-05:00,129
175,3219.0,679.5532,679.34,679.66,679.7,679.32,2026-03-02 06:56:00-05:00,42
176,1880.0,679.4701,679.5,679.38,679.5,679.38,2026-03-02 06:57:00-05:00,41
177,1161.0,679.4925,679.41,679.46,679.64,679.4,2026-03-02 06:58:00-05:00,30
178,882.0,679.6112,679.56,679.63,679.65,679.55,2026-03-02 06:59:00-05:00,18
179,28757.0,679.7276,679.63,679.86,679.89,679.55,2026-03-02 07:00:00-05:00,459
180,30762.0,679.908,679.81,679.68,680.01,679.68,2026-03-02 07:01:00-05:00,349
181,3251.0,679.4854,679.73,679.421,679.73,679.37,2026-03-02 07:02:00-05:00,85
182,2468.0,679.5241,679.5,679.55,679.64,679.48,2026-03-02 07:03:00-05:00,51
183,3504.0,679.5309,679.58,679.5,679.66,679.49,2026-03-02 07:04:00-05:00,57
184,4192.0,679.5616,679.51,679.67,679.67,679.48,2026-03-02 07:05:00-05:00,58
185,7852.0,679.4432,679.53,679.46,679.54,679.379,2026-03-02 07:06:00-05:00,115
186,2477.0,679.3739,679.52,679.24,679.52,679.21,2026-03-02 07:07:00-05:00,76
187,12022.0,679.1313,679.16,678.93,679.33,678.9,2026-03-02 07:08:00-05:00,231
188,8905.0,679.02,678.9,678.97,679.13,678.81,2026-03-02 07:09:00-05:00,151
189,1534.0,678.9169,678.94,678.87,678.96,678.87,2026-03-02 07:10:00-05:00,42
190,12990.0,678.7791,678.85,678.63,678.89,678.61,2026-03-02 07:11:00-05:00,208
191,7008.0,678.6506,678.63,678.94,678.94,678.62,2026-03-02 07:12:00-05:00,86
192,2061.0,678.8425,678.75,678.86,678.87,678.75,2026-03-02 07:13:00-05:00,47
193,5639.0,679.0759,678.86,679.14,679.19,678.86,2026-03-02 07:14:00-05:00,121
194,17302.0,678.9625,679.12,678.94,679.12,678.87,2026-03-02 07:15:00-05:00,138
195,6597.0,678.9002,678.87,678.74,678.92,678.74,2026-03-02 07:16:00-05:00,71
196,1395.0,678.8179,678.69,678.88,678.88,678.69,2026-03-02 07:17:00-05:00,39
197,5300.0,678.6945,678.77,678.73,678.77,678.67,2026-03-02 07:18:00-05:00,73
198,1767.0,678.7472,678.66,678.69,678.81,678.66,2026-03-02 07:19:00-05:00,54
199,1788.0,678.613,678.61,678.6,678.69,678.59,2026-03-02 07:20:00-05:00,56
200,2005.0,678.6017,678.63,678.7,678.7,678.51,2026-03-02 07:21:00-05:00,59
201,1591.0,678.6261,678.65,678.6,678.67,678.57,2026-03-02 07:22:00-05:00,43
202,1435.0,678.7494,678.61,678.84,678.84,678.61,2026-03-02 07:23:00-05:00,51
203,2568.0,678.8195,678.86,678.77,678.87,678.74,2026-03-02 07:24:00-05:00,52
204,2980.0,678.6588,678.75,678.6,678.76,678.6,2026-03-02 07:25:00-05:00,51
205,7753.0,678.6632,678.6,678.92,678.97,678.6,2026-03-02 07:26:00-05:00,77
206,998.0,678.921,678.97,678.79,679.01,678.78,2026-03-02 07:27:00-05:00,39
207,799.0,678.7221,678.71,678.7,678.79,678.69,2026-03-02 07:28:00-05:00,34
208,3592.0,678.6571,678.69,678.65,678.69,678.63,2026-03-02 07:29:00-05:00,48
209,3203.0,678.7102,678.65,678.68,678.76,678.65,2026-03-02 07:30:00-05:00,60
210,5003.0,678.6602,678.71,678.7,678.73,678.6,2026-03-02 07:31:00-05:00,80
211,6784.0,678.8161,678.73,678.79,678.91,678.73,2026-03-02 07:32:00-05:00,78
212,618.0,678.9685,678.83,679.08,679.08,678.83,2026-03-02 07:33:00-05:00,30
213,3088.0,679.1318,679.17,679.11,679.2,679.03,2026-03-02 07:34:00-05:00,78
214,1339.0,678.9946,679.11,678.84,679.11,678.84,2026-03-02 07:35:00-05:00,66
215,2637.0,678.7547,678.86,678.61,678.86,678.61,2026-03-02 07:36:00-05:00,56
216,817.0,678.7262,678.63,678.7,678.85,678.63,2026-03-02 07:37:00-05:00,31
217,1041.0,678.655,678.69,678.69,678.7,678.55,2026-03-02 07:38:00-05:00,41
218,5822.0,678.5334,678.61,678.42,678.61,678.38,2026-03-02 07:39:00-05:00,144
219,3545.0,678.6471,678.45,678.74,678.76,678.45,2026-03-02 07:40:00-05:00,69
220,662.0,678.8239,678.92,678.78,678.92,678.78,2026-03-02 07:41:00-05:00,29
221,569.0,678.7667,678.83,678.75,678.84,678.75,2026-03-02 07:42:00-05:00,32
222,1116.0,678.6782,678.74,678.76,678.77,678.55,2026-03-02 07:43:00-05:00,43
223,5743.0,678.7053,678.8,678.71,678.8,678.6,2026-03-02 07:44:00-05:00,103
224,6964.0,678.8568,678.8,678.97,679.0,678.731,2026-03-02 07:45:00-05:00,83
225,38958.0,679.1219,678.93,679.22,679.5,678.89,2026-03-02 07:46:00-05:00,488
226,1903.0,679.1344,679.23,679.08,679.27,679.05,2026-03-02 07:47:00-05:00,56
227,1570.0,679.1106,679.16,679.1,679.16,679.08,2026-03-02 07:48:00-05:00,54
228,6116.0,679.1472,679.14,679.18,679.24,679.07,2026-03-02 07:49:00-05:00,63
229,10928.0,679.0313,679.14,678.97,679.14,678.94,2026-03-02 07:50:00-05:00,177
230,12652.0,678.7914,678.96,678.65,679.01,678.56,2026-03-02 07:51:00-05:00,134
231,3405.0,678.619,678.63,678.64,678.69,678.54,2026-03-02 07:52:00-05:00,77
232,3011.0,678.6473,678.64,678.71,678.72,678.56,2026-03-02 07:53:00-05:00,81
233,5654.0,678.6205,678.68,678.5,678.79,678.5,2026-03-02 07:54:00-05:00,137
234,10908.0,678.2918,678.49,678.23,678.53,678.19,2026-03-02 07:55:00-05:00,254
235,7528.0,678.2183,678.2,678.23,678.27,678.16,2026-03-02 07:56:00-05:00,153
236,7936.0,678.4317,678.3,678.44,678.49,678.3,2026-03-02 07:57:00-05:00,138
237,5407.0,678.5392,678.46,678.66,678.66,678.42,2026-03-02 07:58:00-05:00,98
238,16841.0,678.8346,678.69,678.77,678.89,678.69,2026-03-02 07:59:00-05:00,229
239,159607.161517,679.5212,679.6,679.05,685.99,676.9,2026-03-02 08:00:00-05:00,9840
240,36320.617333,679.2758,679.06,679.12,685.99,674.88,2026-03-02 08:01:00-05:00,1356
241,10452.646233,679.3025,679.16,678.9895,679.6,677.17,2026-03-02 08:02:00-05:00,287
242,15074.659213,678.9394,678.95,678.83,678.97,678.72,2026-03-02 08:03:00-05:00,242
243,74444.015996,678.3822,678.72,679.33,680.8,678.4238,2026-03-02 08:04:00-05:00,1222
244,99937.51819,676.8924,679.08,675.22,679.21,674.69,2026-03-02 08:05:00-05:00,2310
245,21438.542312,676.8366,675.3,678.83,678.89,674.68,2026-03-02 08:06:00-05:00,492
246,11510.579775,678.5162,678.89,678.88,680.4,675.12,2026-03-02 08:07:00-05:00,496
247,19549.584199,678.8553,678.83,679.18,680.32,675.8,2026-03-02 08:08:00-05:00,426
248,10909.455505,679.5644,679.22,678.98,681.35,676.9,2026-03-02 08:09:00-05:00,189
249,20112.105369,679.2336,679.0,679.38,679.4,679.0,2026-03-02 08:10:00-05:00,321
250,29491.759028,679.4073,679.4,679.1288,679.5,679.07,2026-03-02 08:11:00-05:00,478
251,25767.31614,679.245,679.15,679.24,679.36,679.05,2026-03-02 08:12:00-05:00,338
252,9421.237047,679.2107,679.17,679.15,679.28,679.09,2026-03-02 08:13:00-05:00,186
253,11333.192297,679.0032,679.18,678.96,679.2,678.88,2026-03-02 08:14:00-05:00,211
254,9095.595195,679.0788,679.0,679.16,679.16,678.98,2026-03-02 08:15:00-05:00,154
255,6788.20274,679.1648,679.19,679.1538,679.22,679.07,2026-03-02 08:16:00-05:00,144
256,5380.920208,679.1628,679.15,679.01,679.1534,678.9,2026-03-02 08:17:00-05:00,159
257,14667.92792,679.2901,679.12,679.27,679.3338,679.11,2026-03-02 08:18:00-05:00,204
258,11209.555841,679.5868,679.34,679.46,679.7,679.34,2026-03-02 08:19:00-05:00,255
259,7830.734292,679.6817,679.44,679.68,679.76,679.33,2026-03-02 08:20:00-05:00,183
260,46414.456886,680.0786,679.7,680.39,680.41,679.7,2026-03-02 08:21:00-05:00,690
261,102526.32656,683.1954,680.4,680.42,680.66,680.27,2026-03-02 08:22:00-05:00,593
262,13902.834571,680.4222,680.43,680.3,680.53,680.25,2026-03-02 08:23:00-05:00,255
263,16119.595642,680.4658,680.28,680.52,680.58,680.26,2026-03-02 08:24:00-05:00,226
264,15491.448362,680.7339,680.5,680.6,680.86,680.5,2026-03-02 08:25:00-05:00,333
265,13940.701765,680.5032,680.65,680.25,680.67,680.25,2026-03-02 08:26:00-05:00,264
266,11992.134222,680.065,680.27,679.82,680.3,679.81,2026-03-02 08:27:00-05:00,271
267,7292.949874,679.937,679.78,679.95,679.97,679.76,2026-03-02 08:28:00-05:00,155
268,12635.880707,679.8237,680.0,679.84,680.0,679.68,2026-03-02 08:29:00-05:00,181
269,7352.588305,679.7853,679.87,679.68,679.88,679.54,2026-03-02 08:30:00-05:00,156
270,6359.807626,679.9684,679.59,679.99,680.04,679.59,2026-03-02 08:31:00-05:00,122
271,5811.474015,679.8933,679.91,679.79,679.96,679.7613,2026-03-02 08:32:00-05:00,114
272,18981.375857,679.4724,679.74,679.42,679.74,679.26,2026-03-02 08:33:00-05:00,340
273,5794.834998,679.645,679.36,679.76,679.9,679.34,2026-03-02 08:34:00-05:00,167
274,14288.642395,679.7172,679.78,679.55,679.83,679.5,2026-03-02 08:35:00-05:00,212
275,5998.969772,679.6449,679.59,679.5,679.74,679.45,2026-03-02 08:36:00-05:00,103
276,7290.973316,679.4414,679.36,679.3523,679.54,679.27,2026-03-02 08:37:00-05:00,140
277,9927.727547,679.512,679.35,679.53,679.6,679.25,2026-03-02 08:38:00-05:00,153
278,6793.708098,679.4489,679.6,679.44,679.6,679.35,2026-03-02 08:39:00-05:00,121
279,10039.10608,679.458,679.42,679.5,679.5162,679.31,2026-03-02 08:40:00-05:00,194
280,5987.73543,679.4663,679.42,679.4,679.5,679.25,2026-03-02 08:41:00-05:00,150
281,10353.737434,679.3339,679.32,679.3,679.36,679.22,2026-03-02 08:42:00-05:00,160
282,6247.8915,679.3479,679.3,679.26,679.32,679.14,2026-03-02 08:43:00-05:00,139
283,9622.188488,679.1239,679.32,678.94,679.36,678.91,2026-03-02 08:44:00-05:00,239
284,5495.8133,679.3641,679.1,679.36,679.4,679.06,2026-03-02 08:45:00-05:00,157
285,3191.972019,679.4822,679.3,679.25,679.36,679.1894,2026-03-02 08:46:00-05:00,96
286,1877.81906,679.5582,679.18,679.27,679.28,679.11,2026-03-02 08:47:00-05:00,100
287,5935.283222,679.1771,679.2,679.27,679.28,679.07,2026-03-02 08:48:00-05:00,158
288,34355.999481,679.2661,679.2304,679.2,679.31,679.2,2026-03-02 08:49:00-05:00,203
289,6498.615592,679.2674,679.19,679.22,679.27,679.17,2026-03-02 08:50:00-05:00,118
290,16788.936588,679.0445,679.27,678.86,679.29,678.8324,2026-03-02 08:51:00-05:00,329
291,25590.605751,678.8237,678.87,678.89,678.89,678.71,2026-03-02 08:52:00-05:00,400
292,4271.567479,679.0646,678.83,678.97,679.02,678.83,2026-03-02 08:53:00-05:00,116
293,21668.350225,679.0038,678.99,678.99,679.1,678.88,2026-03-02 08:54:00-05:00,347
294,3984.591082,679.0374,679.05,678.97,679.05,678.88,2026-03-02 08:55:00-05:00,124
295,20391.582244,678.85,678.91,678.61,678.94,678.61,2026-03-02 08:56:00-05:00,191
296,18996.903374,678.5437,678.5748,678.45,678.66,678.35,2026-03-02 08:57:00-05:00,343
297,19150.749259,678.2871,678.42,678.06,678.42,678.06,2026-03-02 08:58:00-05:00,354
298,50390.879953,678.2371,678.06,678.32,678.5,678.05,2026-03-02 08:59:00-05:00,660
299,12043.130634,678.3267,678.44,678.3166,678.5,678.25,2026-03-02 09:00:00-05:00,262
300,9810.143267,678.2914,678.34,678.23,678.42,678.19,2026-03-02 09:01:00-05:00,258
301,7307.789359,678.2208,678.27,678.19,678.27,678.063,2026-03-02 09:02:00-05:00,224
302,5750.225238,678.2325,678.21,678.19,678.27,678.12,2026-03-02 09:03:00-05:00,208
303,7163.247089,678.1577,678.07,678.1,678.21,678.07,2026-03-02 09:04:00-05:00,182
304,11675.322479,678.4436,678.23,678.47,678.56,678.23,2026-03-02 09:05:00-05:00,235
305,5801.742631,678.6282,678.39,678.71,678.75,678.31,2026-03-02 09:06:00-05:00,179
306,4133.639381,678.8136,678.75,678.8,678.8,678.63,2026-03-02 09:07:00-05:00,139
307,6740.479976,678.8267,678.78,678.73,678.87,678.66,2026-03-02 09:08:00-05:00,190
308,3679.659371,678.9175,678.77,678.73,678.8786,678.67,2026-03-02 09:09:00-05:00,155
309,7025.383483,678.6129,678.71,678.55,678.73,678.49,2026-03-02 09:10:00-05:00,184
310,9467.312484,679.4625,678.52,678.59,678.7,678.52,2026-03-02 09:11:00-05:00,227
311,5434.648668,678.5641,678.52,678.495,678.56,678.39,2026-03-02 09:12:00-05:00,181
312,4748.240181,678.539,678.5,678.47,678.58,678.32,2026-03-02 09:13:00-05:00,190
313,3792.04969,678.4699,678.43,678.52,678.53,678.38,2026-03-02 09:14:00-05:00,176
314,3447.667263,679.4219,678.44,678.46,678.5,678.39,2026-03-02 09:15:00-05:00,121
315,10542.761859,678.4248,678.43,678.47,678.5,678.25,2026-03-02 09:16:00-05:00,230
316,14142.900967,678.3043,678.45,678.1976,678.45,678.15,2026-03-02 09:17:00-05:00,209
317,18249.751494,678.0765,678.14,678.09,678.15,678.0,2026-03-02 09:18:00-05:00,509
318,18551.65317,682.8179,678.05,678.19,685.99,678.04,2026-03-02 09:19:00-05:00,226
319,23767.874427,678.0781,678.23,678.1,678.25,678.0,2026-03-02 09:20:00-05:00,393
320,6550.869059,678.2214,678.09,678.1,678.2,678.09,2026-03-02 09:21:00-05:00,146
321,4649.147944,678.1232,678.1,678.09,678.17,678.03,2026-03-02 09:22:00-05:00,204
322,11181.513608,678.1466,678.11,678.2,678.2,678.04,2026-03-02 09:23:00-05:00,208
323,16197.308065,678.3676,678.21,678.5,678.5,678.21,2026-03-02 09:24:00-05:00,268
324,15571.698147,678.3066,678.43,678.33,678.48,678.02,2026-03-02 09:25:00-05:00,359
325,11728.039307,678.0811,678.22,678.1,678.24,678.01,2026-03-02 09:26:00-05:00,178
326,29461.473818,677.9781,678.02,678.14,678.14,677.82,2026-03-02 09:27:00-05:00,408
327,30160.842696,678.5134,678.18,678.68,678.72,678.14,2026-03-02 09:28:00-05:00,416
328,58490.387511,678.6419,678.64,678.66,678.79,678.53,2026-03-02 09:29:00-05:00,396
329,953740.358696,678.7331,678.7,679.19,679.29,678.02,2026-03-02 09:30:00-05:00,20877
330,455463.683093,679.7121,679.18,680.0,680.22,679.112,2026-03-02 09:31:00-05:00,7055
331,477913.128743,681.8269,680.02,680.41,680.7,679.7,2026-03-02 09:32:00-05:00,5520
332,516077.219275,680.6078,680.42,680.4901,680.81,680.34,2026-03-02 09:33:00-05:00,7902
333,451620.961962,680.9529,680.49,681.2,681.48,680.3338,2026-03-02 09:34:00-05:00,6422
334,347319.928113,681.2719,681.21,681.54,681.63,680.98,2026-03-02 09:35:00-05:00,6105
335,491306.401587,681.7252,681.55,681.75,682.01,681.51,2026-03-02 09:36:00-05:00,7170
336,501919.854177,682.178,681.75,681.86,682.46,681.74,2026-03-02 09:37:00-05:00,6623
337,411424.398822,681.6213,681.84,681.6,682.0,681.25,2026-03-02 09:38:00-05:00,6084
338,543243.694393,681.2312,681.6,681.0088,681.82,680.83,2026-03-02 09:39:00-05:00,7994
339,285961.417209,681.2821,680.995,681.09,681.8,680.98,2026-03-02 09:40:00-05:00,4605
340,162365.70368,681.3777,681.11,681.4,681.77,681.06,2026-03-02 09:41:00-05:00,3010
