Trd, 004853.846, 126
Trd, 004858.000, 121
Trd, 004876.192, 128
Trd, 004879.308, 125
Trd, 004890.846, 123
Trd, 004900.808, 117
Trd, 004914.731, 119
Trd, 004933.423, 122
Trd, 004947.692, 113
Trd, 004950.192, 126
Trd, 004960.000, 117
Trd, 004989.654, 120
Trd, 004996.577, 114
Trd, 004997.308, 119
Trd, 005017.962, 108
Trd, 005030.654, 113
Trd, 005043.923, 123
Trd, 005066.115, 131
Trd, 005067.385, 129
Trd, 005068.500, 145
Trd, 005076.731, 132
Trd, 005086.654, 123
Trd, 005091.115, 121
Trd, 005093.308, 136
Trd, 005100.269, 132
Trd, 005100.538, 131
Trd, 005113.423, 109
Trd, 005116.731, 128
Trd, 005118.115, 114
Trd, 005121.923, 129
Trd, 005123.115, 114
Trd, 005123.423, 129
Trd, 005150.692, 117
Trd, 005163.615, 130
Trd, 005172.192, 128
Trd, 005175.462, 125
Trd, 005177.308, 121
Trd, 005184.308, 122
Trd, 005188.654, 120
Trd, 005197.115, 124
Trd, 005201.923, 123
Trd, 005210.269, 121
Trd, 005215.538, 133
Trd, 005220.192, 131
Trd, 005228.385, 122
Trd, 005228.692, 122
Trd, 005230.192, 123
Trd, 005236.846, 112
Trd, 005247.692, 121
Trd, 005260.077, 132
Trd, 005262.615, 126
Trd, 005265.346, 122
Trd, 005267.500, 124
Trd, 005291.308, 132
Trd, 005294.077, 131
Trd, 005297.231, 130
Trd, 005311.269, 130
Trd, 005321.077, 131
Trd, 005321.462, 129
Trd, 005323.731, 127
Trd, 005327.962, 132
Trd, 005330.923, 114
Trd, 005336.615, 137
Trd, 005344.308, 120
Trd, 005348.577, 138
Trd, 005364.615, 115
Trd, 005371.423, 134
Trd, 005377.923, 119
Trd, 005379.346, 133
Trd, 005395.808, 132
Trd, 005402.192, 130
Trd, 005407.038, 127
Trd, 005411.462, 135
Trd, 005415.385, 116
Trd, 005435.115, 134
Trd, 005442.615, 135
Trd, 005447.577, 135
Trd, 005455.154, 136
Trd, 005459.000, 136
Trd, 005460.000, 135
Trd, 005461.385, 126
Trd, 005468.885, 127
Trd, 005473.846, 134
Trd, 005474.769, 130
Trd, 005487.500, 121
Trd, 005487.577, 108
Trd, 005487.962, 127
Trd, 005525.962, 121
Trd, 005531.231, 126
Trd, 005533.423, 127
Trd, 005533.808, 129
Trd, 005541.346, 117
Trd, 005547.231, 119
Trd, 005558.346, 133
Trd, 005579.500, 121
Trd, 005586.692, 126
Trd, 005586.923, 135
Trd, 005591.231, 144
Trd, 005591.731, 123
Trd, 005599.192, 135
Trd, 005600.654, 127
Trd, 005603.308, 125
Trd, 005610.038, 132
Trd, 005620.231, 137
Trd, 005622.654, 143
Trd, 005632.231, 131
Trd, 005647.885, 104
Trd, 005652.692, 113
Trd, 005658.154, 118
Trd, 005684.538, 107
Trd, 005712.577, 130
Trd, 005714.192, 121
Trd, 005719.808, 128
Trd, 005732.385, 123
Trd, 005738.231, 122
Trd, 005745.731, 118
Trd, 005765.192, 132
Trd, 005765.731, 118
Trd, 005776.692, 135
Trd, 005779.077, 136
Trd, 005783.269, 127
Trd, 005793.462, 118
Trd, 005803.308, 121
Trd, 005804.346, 132
Trd, 005809.038, 125
Trd, 005813.385, 134
Trd, 005823.231, 132
Trd, 005829.538, 130
Trd, 005832.231, 140
Trd, 005852.000, 132
Trd, 005855.808, 132
Trd, 005863.154, 125
Trd, 005868.500, 142
Trd, 005869.385, 122
Trd, 005874.423, 141
Trd, 005886.154, 119
Trd, 005893.231, 128
Trd, 005906.269, 114
Trd, 005924.462, 127
Trd, 005924.962, 126
Trd, 005933.000, 123
Trd, 005934.615, 132
Trd, 005940.423, 130
Trd, 005948.500, 123
Trd, 005952.038, 121
Trd, 005967.962, 134
Trd, 005976.769, 137
Trd, 005981.731, 125
Trd, 005987.615, 138
Trd, 005988.615, 121
Trd, 005990.231, 121
Trd, 005996.577, 139
Trd, 006007.500, 127
Trd, 006008.769, 133
Trd, 006013.154, 125
Trd, 006017.692, 126
Trd, 006041.154, 137
Trd, 006044.269, 127
Trd, 006069.808, 133
Trd, 006089.154, 136
Trd, 006091.500, 132
Trd, 006096.308, 119
Trd, 006128.308, 127
Trd, 006132.846, 140
Trd, 006136.692, 129
Trd, 006137.000, 132
Trd, 006158.962, 130
Trd, 006163.923, 120
Trd, 006177.192, 139
Trd, 006181.269, 135
Trd, 006185.346, 144
Trd, 006186.000, 134
Trd, 006189.885, 125
Trd, 006204.115, 139
Trd, 006217.038, 143
Trd, 006218.538, 138
Trd, 006232.615, 119
Trd, 006243.692, 146
Trd, 006248.038, 130
Trd, 006255.000, 131
Trd, 006271.346, 128
Trd, 006272.115, 138
Trd, 006281.346, 115
Trd, 006282.462, 122
Trd, 006308.538, 132
Trd, 006326.692, 131
Trd, 006337.346, 142
Trd, 006337.692, 135
Trd, 006338.731, 134
Trd, 006342.731, 133
Trd, 006349.385, 123
Trd, 006356.808, 129
Trd, 006364.423, 130
Trd, 006372.154, 130
Trd, 006383.154, 129
Trd, 006385.115, 130
Trd, 006394.308, 143
Trd, 006404.346, 134
